,Date,BTC-USD,ETH-USD,USDT-USD,BNB-USD,USDC-USD,XRP-USD,LUNA1-USD,ADA-USD,SOL-USD,HEX-USD,AVAX-USD,DOT-USD,BUSD-USD,DOGE-USD,UST-USD,MATIC-USD,WBTC-USD,CRO-USD,DAI-USD,ATOM-USD,LTC-USD,NEAR-USD,LINK-USD,UNI1-USD
336,2021-10-27,58482.38671875,3930.25732421875,1.0007909536361694,449.0079956054688,1.0002729892730713,0.9954519867897034,39.873443603515625,1.9132369756698608,183.77459716796875,0.2533090114593506,61.51663589477539,40.41045379638672,1.0003249645233154,0.2376900017261505,1.0013749599456787,1.7599420547485352,58572.05078125,0.1880079954862594,1.0002280473709106,36.76237106323242,179.33412170410156,10.844422340393066,28.88567352294922,24.15403175354004
337,2021-10-28,60622.13671875,4287.31884765625,1.0004839897155762,492.0155334472656,0.9999210238456726,1.0588200092315674,42.95647430419922,1.9882190227508545,194.86398315429688,0.2503600120544433,64.4300765991211,41.86169052124024,1.0000710487365725,0.3004469871520996,1.0027079582214355,2.128509998321533,60720.63671875,0.2017280012369156,1.0009180307388306,38.06586456298828,189.9776306152344,11.37082862854004,30.22704696655273,24.9399471282959
338,2021-10-29,62227.96484375,4414.74658203125,1.0000489950180054,529.6221313476562,0.9998289942741394,1.0815030336380005,45.57643127441406,2.0121870040893555,200.1827545166016,0.2237389981746673,64.77246856689453,44.07362365722656,0.9999250173568726,0.2878530025482178,1.000704050064087,2.0205719470977783,62281.421875,0.2244520038366317,1.000010967254639,39.417236328125,196.3447113037109,11.575108528137209,30.93483161926269,25.4126033782959
339,2021-10-30,61888.83203125,4325.650390625,1.000517964363098,527.9212036132812,1.0001310110092163,1.0839489698410034,43.33821105957031,1.9574220180511477,195.4160614013672,0.2157420068979263,62.41526794433594,42.747833251953125,0.9999099969863892,0.2683449983596802,1.0024770498275757,1.8681089878082275,61806.46875,0.2147700041532516,1.00047504901886,37.27088165283203,190.4823455810547,10.485262870788574,29.78166961669922,24.90863609313965
340,2021-10-31,61318.95703125,4288.07421875,1.0003759860992432,524.3644409179688,0.9997239708900452,1.113247036933899,42.889774322509766,1.9650260210037231,202.4210205078125,0.2325389981269836,64.28780364990234,42.742095947265625,0.9997040033340454,0.2802439928054809,1.0023059844970703,1.9350030422210691,61380.59375,0.2107370048761367,0.999900996685028,37.26321792602539,191.81637573242188,10.16074275970459,29.98500633239746,24.992748260498047
341,2021-11-01,61004.40625,4324.626953125,1.0002909898757937,551.2559204101562,0.9998610019683838,1.0928670167922974,44.05930709838867,1.9500019550323489,203.5450897216797,0.2217109948396682,65.07251739501953,49.98225402832031,0.999737024307251,0.2717280089855194,1.0018080472946167,1.903897047042847,61054.3125,0.2127059996128082,1.0009390115737915,37.35795593261719,197.55499267578125,10.181901931762695,31.56523704528809,25.630748748779297
342,2021-11-02,63226.40234375,4584.798828125,1.0008150339126587,554.4476318359375,0.9998959898948668,1.1361960172653198,44.755489349365234,1.9713770151138303,220.23959350585935,0.2277210056781768,67.58455657958984,51.63135147094727,1.0000150203704834,0.2731209993362427,1.002310037612915,1.937505006790161,63261.3203125,0.2552079856395721,1.0013099908828735,37.06620788574219,200.7246856689453,10.47220516204834,32.265533447265625,26.17242431640625
343,2021-11-03,62970.046875,4607.19384765625,1.0006779432296753,568.5787963867188,1.0002249479293823,1.2087960243225098,48.061790466308594,2.0637009143829346,242.89881896972656,0.2232220023870468,75.430419921875,53.44370269775391,1.0000619888305664,0.2694070041179657,1.0044100284576416,2.0345981121063232,63216.7890625,0.2692379951477051,1.000818967819214,38.41892623901367,207.11013793945312,10.945584297180176,31.99086570739746,26.855335235595703
344,2021-11-04,61452.23046875,4537.32421875,1.0008569955825806,559.7373046875,1.0002059936523438,1.202003002166748,51.9223861694336,1.9848819971084597,247.3877716064453,0.206154003739357,79.29322052001953,53.88173294067383,1.0002189874649048,0.2632800042629242,1.0038880109786987,1.9170409440994265,61496.234375,0.2874679863452911,1.000080943107605,37.51663589477539,202.96798706054688,10.6143159866333,31.02092933654785,25.78609848022461
345,2021-11-05,61125.67578125,4486.2431640625,1.0015530586242676,608.6480712890625,1.0005619525909424,1.161532998085022,49.97332000732422,1.9862060546875,236.47433471679688,0.2096830010414123,74.36473846435547,51.89467239379883,1.0005899667739868,0.2614650130271911,1.0033830404281616,1.9014639854431152,61212.69140625,0.3799949884414673,1.0010210275650024,36.902591705322266,199.53793334960935,10.381288528442385,32.917903900146484,25.61132049560547
